"fit","x","Estimate","Q2.5","Q97.5"
"ogl(plate)",7.90370810810811,2842.92204135125,1787.32694111711,4363.20532369855
"ogl(plate)",7.91395675675676,2842.92121712969,1787.32647292715,4363.2046189622
"ogl(plate)",7.9242054054054,2842.92039764416,1787.32600747164,4363.20391830646
"ogl(plate)",7.93445405405405,2842.91958286138,1787.3255447311,4363.20322170247
"ogl(plate)",7.9447027027027,2842.91877274832,1787.32508468621,4363.20252912161
"ogl(plate)",7.95495135135135,2842.91796727225,1787.32462731784,4363.2018405355
"ogl(plate)",7.9652,2842.9171664007,1787.32417260698,4363.20115591599
"ogl(plate)",7.97544864864865,2842.91637010148,1787.3237205348,4363.20047523518
"ogl(plate)",7.9856972972973,2842.91557834264,1787.32327108264,4363.19979846539
"ogl(plate)",7.99594594594595,2842.91479109252,1787.32282423198,4363.19912557916
"ogl(plate)",8.00619459459459,2842.91400831971,1787.32237996444,4363.19845654929
"ogl(plate)",8.01644324324324,2842.91322999306,1787.32193826182,4363.19779134877
"ogl(plate)",8.02669189189189,2842.91245608167,1787.32149910607,4363.19712995083
"ogl(plate)",8.03694054054054,2842.91168655491,1787.32106247926,4363.19647232891
"ogl(plate)",8.04718918918919,2842.91092138238,1787.32062836365,4363.1958184567
"ogl(plate)",8.05743783783784,2842.91016053395,1787.32019674161,4363.19516830807
"ogl(plate)",8.06768648648649,2842.90940397973,1787.31976759569,4363.19452185711
"ogl(plate)",8.07793513513514,2842.90865169006,1787.31934090855,4363.19387907815
"ogl(plate)",8.08818378378378,2842.90790363554,1787.31891666301,4363.19323994571
"ogl(plate)",8.09843243243243,2842.907159787,1787.31849484205,4363.19260443451
"ogl(plate)",8.10868108108108,2842.90642011551,1787.31807542875,4363.19197251949
"ogl(plate)",8.11892972972973,2842.90568459237,1787.31765840635,4363.19134417581
"ogl(plate)",8.12917837837838,2842.90495318913,1787.31724375825,4363.19071937879
"ogl(plate)",8.13942702702703,2842.90422587756,1787.31683146794,4363.190098104
"ogl(plate)",8.14967567567568,2842.90350262965,1787.31642151909,4363.18948032718
"ogl(plate)",8.15992432432432,2842.90278341762,1787.31601389546,4363.18886602426
"ogl(plate)",8.17017297297297,2842.90206821393,1787.31560858099,4363.18825517139
"ogl(plate)",8.18042162162162,2842.90135699125,1787.31520555971,4363.1876477449
"ogl(plate)",8.19067027027027,2842.90064972246,1787.3148048158,4363.18704372132
"ogl(plate)",8.20091891891892,2842.89994638068,1787.31440633357,4363.18644307735
"ogl(plate)",8.21116756756757,2842.89924693924,1787.31401009745,4363.1858457899
"ogl(plate)",8.22141621621622,2842.89855137167,1787.31361609199,4363.18525183607
"ogl(plate)",8.23166486486486,2842.89785965173,1787.3132243019,4363.18466119311
"ogl(plate)",8.24191351351351,2842.89717175337,1787.31283471196,4363.18407383849
"ogl(plate)",8.25216216216216,2842.89648765077,1787.31244730712,4363.18348974984
"ogl(plate)",8.26241081081081,2842.89580731831,1787.31206207243,4363.18290890499
"ogl(plate)",8.27265945945946,2842.89513073057,1787.31167899306,4363.18233128192
"ogl(plate)",8.28290810810811,2842.89445786233,1787.31129805431,4363.18175685881
"ogl(plate)",8.29315675675676,2842.89378868858,1787.31091924158,4363.181185614
"ogl(plate)",8.3034054054054,2842.8931231845,1787.31054254041,4363.18061752601
"ogl(plate)",8.31365405405405,2842.89246132547,1787.31016793644,4363.18005257354
"ogl(plate)",8.3239027027027,2842.89180308707,1787.30979541543,4363.17949073544
"ogl(plate)",8.33415135135135,2842.89114844507,1787.30942496326,4363.17893199074
"ogl(plate)",8.3444,2842.89049737542,1787.30905656591,4363.17837631863
"ogl(plate)",8.35464864864865,2842.88984985428,1787.30869020948,4363.17782369848
"ogl(plate)",8.3648972972973,2842.889205858,1787.30832588019,4363.17727410981
"ogl(plate)",8.37514594594595,2842.88856536309,1787.30796356435,4363.17672753231
"ogl(plate)",8.38539459459459,2842.88792834626,1787.3076032484,4363.17618394582
"ogl(plate)",8.39564324324324,2842.88729478441,1787.30724491886,4363.17564333035
"ogl(plate)",8.40589189189189,2842.88666465462,1787.30688856239,4363.17510566606
"ogl(plate)",8.41614054054054,2842.88603793413,1787.30653416573,4363.17457093328
"ogl(plate)",8.42638918918919,2842.8854146004,1787.30618171574,4363.17403911248
"ogl(plate)",8.43663783783784,2842.88479463101,1787.30583119938,4363.17351018429
"ogl(plate)",8.44688648648649,2842.88417800376,1787.3054826037,4363.17298412949
"ogl(plate)",8.45713513513513,2842.8835646966,1787.30513591588,4363.17246092902
"ogl(plate)",8.46738378378378,2842.88295468768,1787.30479112318,4363.17194056395
"ogl(plate)",8.47763243243243,2842.88234795527,1787.30444821296,4363.17142301551
"ogl(plate)",8.48788108108108,2842.88174447787,1787.30410717269,4363.17090826508
"ogl(plate)",8.49812972972973,2842.88114423409,1787.30376798993,4363.17039629419
"ogl(plate)",8.50837837837838,2842.88054720275,1787.30343065234,4363.16988708449
"ogl(plate)",8.51862702702703,2842.87995336281,1787.30309514769,4363.1693806178
"ogl(plate)",8.52887567567568,2842.8793626934,1787.30276146382,4363.16887687607
"ogl(plate)",8.53912432432432,2842.87877517381,1787.30242958868,4363.16837584138
"ogl(plate)",8.54937297297297,2842.87819078349,1787.30209951031,4363.16787749598
"ogl(plate)",8.55962162162162,2842.87760950204,1787.30177121685,4363.16738182221
"ogl(plate)",8.56987027027027,2842.87703130925,1787.30144469654,4363.1668888026
"ogl(plate)",8.58011891891892,2842.87645618502,1787.30111993768,4363.16639841977
"ogl(plate)",8.59036756756757,2842.87588410943,1787.30079692868,4363.1659106565
"ogl(plate)",8.60061621621622,2842.87531506272,1787.30047565806,4363.1654254957
"ogl(plate)",8.61086486486487,2842.87474902526,1787.3001561144,4363.1649429204
"ogl(plate)",8.62111351351351,2842.87418597759,1787.29983828637,4363.16446291378
"ogl(plate)",8.63136216216216,2842.87362590037,1787.29952216274,4363.16398545913
"ogl(plate)",8.64161081081081,2842.87306877445,1787.29920773237,4363.16351053987
"ogl(plate)",8.65185945945946,2842.87251458079,1787.29889498419,4363.16303813957
"ogl(plate)",8.66210810810811,2842.87196330052,1787.29858390722,4363.16256824189
"ogl(plate)",8.67235675675676,2842.87141491489,1787.29827449058,4363.16210083064
"ogl(plate)",8.68260540540541,2842.87086940531,1787.29796672346,4363.16163588976
"ogl(plate)",8.69285405405405,2842.87032675332,1787.29766059512,4363.16117340329
"ogl(plate)",8.7031027027027,2842.86978694062,1787.29735609493,4363.1607133554
"ogl(plate)",8.71335135135135,2842.86924994902,1787.29705321233,4363.16025573039
"ogl(plate)",8.7236,2842.8687157605,1787.29675193683,4363.15980051267
"ogl(plate)",8.73384864864865,2842.86818435714,1787.29645225804,4363.15934768676
"ogl(plate)",8.7440972972973,2842.86765572118,1787.29615416563,4363.15889723733
"ogl(plate)",8.75434594594595,2842.86712983499,1787.29585764936,4363.15844914912
"ogl(plate)",8.76459459459459,2842.86660668107,1787.29556269907,4363.15800340703
"ogl(plate)",8.77484324324324,2842.86608624205,1787.29526930467,4363.15755999604
"ogl(plate)",8.78509189189189,2842.86556850069,1787.29497745615,4363.15711890126
"ogl(plate)",8.79534054054054,2842.8650534399,1787.29468714357,4363.15668010792
"ogl(plate)",8.80558918918919,2842.86454104268,1787.29439835708,4363.15624360134
"ogl(plate)",8.81583783783784,2842.86403129218,1787.29411108689,4363.15580936696
"ogl(plate)",8.82608648648649,2842.86352417168,1787.29382532329,4363.15537739034
"ogl(plate)",8.83633513513514,2842.86301966458,1787.29354105665,4363.15494765714
"ogl(plate)",8.84658378378378,2842.8625177544,1787.29325827739,4363.15452015312
"ogl(plate)",8.85683243243243,2842.86201842478,1787.29297697603,4363.15409486416
"ogl(plate)",8.86708108108108,2842.86152165949,1787.29269714315,4363.15367177623
"ogl(plate)",8.87732972972973,2842.86102744242,1787.29241876939,4363.15325087542
"ogl(plate)",8.88757837837838,2842.86053575758,1787.29214184548,4363.15283214792
"ogl(plate)",8.89782702702703,2842.86004658909,1787.29186636221,4363.15241558003
"ogl(plate)",8.90807567567568,2842.8595599212,1787.29159231043,4363.15200115812
"ogl(plate)",8.91832432432432,2842.85907573826,1787.29131968107,4363.1515888687
"ogl(plate)",8.92857297297297,2842.85859402476,1787.29104846513,4363.15117869837
"ogl(plate)",8.93882162162162,2842.85811476528,1787.29077865368,4363.15077063381
"ogl(plate)",8.94907027027027,2842.85763794452,1787.29051023783,4363.15036466182
"ogl(plate)",8.95931891891892,2842.85716354732,1787.29024320878,4363.1499607693
"ogl(plate)",8.96956756756757,2842.85669155858,1787.2899775578,4363.14955894322
"ogl(plate)",8.97981621621622,2842.85622196336,1787.28971327621,4363.14915917067
"ogl(plate)",8.99006486486486,2842.8557547468,1787.2894503554,4363.14876143884
"ogl(plate)",9.00031351351351,2842.85528989416,1787.28918878683,4363.148365735
"ogl(plate)",9.01056216216216,2842.85482739081,1787.28892856201,4363.14797204651
"ogl(plate)",9.02081081081081,2842.85436722222,1787.28866967252,4363.14758036083
"ogl(plate)",9.03105945945946,2842.85390937397,1787.28841211,4363.14719066553
"ogl(plate)",9.04130810810811,2842.85345383174,1787.28815586617,4363.14680294823
"ogl(plate)",9.05155675675676,2842.85300058133,1787.28790093277,4363.14641719668
"ogl(plate)",9.0618054054054,2842.85254960863,1787.28764730165,4363.1460333987
"ogl(plate)",9.07205405405405,2842.85210089963,1787.28739496468,4363.14565154221
"ogl(plate)",9.0823027027027,2842.85165444043,1787.28714391381,4363.1452716152
"ogl(plate)",9.09255135135135,2842.85121021723,1787.28689414105,4363.14489360577
"ogl(plate)",9.1028,2842.85076821633,1787.28664563846,4363.14451750209
"ogl(plate)",9.11304864864865,2842.85032842412,1787.28639839816,4363.14414329243
"ogl(plate)",9.1232972972973,2842.8498908271,1787.28615241233,4363.14377096513
"ogl(plate)",9.13354594594595,2842.84945541187,1787.2859076732,4363.14340050862
"ogl(plate)",9.14379459459459,2842.84902216511,1787.28566417308,4363.14303191143
"ogl(plate)",9.15404324324324,2842.84859107362,1787.2854219043,4363.14266516215
"ogl(plate)",9.16429189189189,2842.84816212427,1787.28518085928,4363.14230024945
"ogl(plate)",9.17454054054054,2842.84773530404,1787.28494103047,4363.14193716212
"ogl(plate)",9.18478918918919,2842.8473106,1787.28470241039,4363.14157588899
"ogl(plate)",9.19503783783784,2842.84688799931,1787.28446499161,4363.14121641899
"ogl(plate)",9.20528648648649,2842.84646748922,1787.28422876675,4363.14085874113
"ogl(plate)",9.21553513513513,2842.84604905709,1787.28399372848,4363.14050284448
"ogl(plate)",9.22578378378378,2842.84563269035,1787.28375986955,4363.14014871821
"ogl(plate)",9.23603243243243,2842.84521837652,1787.28352718273,4363.13979635157
"ogl(plate)",9.24628108108108,2842.84480610323,1787.28329566085,4363.13944573387
"ogl(plate)",9.25652972972973,2842.84439585817,1787.28306529681,4363.1390968545
"ogl(plate)",9.26677837837838,2842.84398762913,1787.28283608353,4363.13874970295
"ogl(plate)",9.27702702702703,2842.843581404,1787.28260801401,4363.13840426875
"ogl(plate)",9.28727567567567,2842.84317717073,1787.28238108128,4363.13806054152
"ogl(plate)",9.29752432432432,2842.84277491739,1787.28215527844,4363.13771851096
"ogl(plate)",9.30777297297297,2842.8423746321,1787.28193059862,4363.13737816684
"ogl(plate)",9.31802162162162,2842.84197630307,1787.28170703501,4363.137039499
"ogl(plate)",9.32827027027027,2842.84157991862,1787.28148458084,4363.13670249735
"ogl(plate)",9.33851891891892,2842.84118546713,1787.28126322941,4363.13636715189
"ogl(plate)",9.34876756756757,2842.84079293706,1787.28104297403,4363.13603345265
"ogl(plate)",9.35901621621622,2842.84040231697,1787.2808238081,4363.13570138978
"ogl(plate)",9.36926486486487,2842.84001359548,1787.28060572504,4363.13537095347
"ogl(plate)",9.37951351351351,2842.8396267613,1787.28038871832,4363.13504213398
"ogl(plate)",9.38976216216216,2842.83924180321,1787.28017278146,4363.13471492166
"ogl(plate)",9.40001081081081,2842.83885871009,1787.27995790803,4363.1343893069
"ogl(plate)",9.41025945945946,2842.83847747089,1787.27974409165,4363.13406528017
"ogl(plate)",9.42050810810811,2842.83809807461,1787.27953132596,4363.13374283201
"ogl(plate)",9.43075675675676,2842.83772051037,1787.27931960467,4363.13342195303
"ogl(plate)",9.44100540540541,2842.83734476734,1787.27910892153,4363.1331026339
"ogl(plate)",9.45125405405405,2842.83697083476,1787.27889927033,4363.13278486535
"ogl(plate)",9.4615027027027,2842.83659870198,1787.2786906449,4363.13246863818
"ogl(plate)",9.47175135135135,2842.83622835838,1787.27848303913,4363.13215394327
"ogl(plate)",9.482,2842.83585979344,1787.27827644692,4363.13184077154
"ogl(plate)",9.49224864864865,2842.8354929967,1787.27807086225,4363.13152911398
"ogl(plate)",9.5024972972973,2842.8351279578,1787.27786627913,4363.13121896165
"ogl(plate)",9.51274594594595,2842.83476466642,1787.27766269159,4363.13091030567
"ogl(plate)",9.52299459459459,2842.83440311233,1787.27746009374,4363.13060313721
"ogl(plate)",9.53324324324324,2842.83404328535,1787.2772584797,4363.13029744753
"ogl(plate)",9.54349189189189,2842.8336851754,1787.27705784364,4363.12999322791
"ogl(plate)",9.55374054054054,2842.83332877245,1787.27685817978,4363.12969046973
"ogl(plate)",9.56398918918919,2842.83297406654,1787.27665948238,4363.12938916441
"ogl(plate)",9.57423783783784,2842.83262104778,1787.27646174572,4363.12908930343
"ogl(plate)",9.58448648648649,2842.83226970637,1787.27626496414,4363.12879087833
"ogl(plate)",9.59473513513514,2842.83192003254,1787.27606913202,4363.1284938807
"ogl(plate)",9.60498378378378,2842.83157201661,1787.27587424376,4363.12819830222
"ogl(plate)",9.61523243243243,2842.83122564896,1787.27568029381,4363.12790413459
"ogl(plate)",9.62548108108108,2842.83088092005,1787.27548727667,4363.12761136959
"ogl(plate)",9.63572972972973,2842.83053782037,1787.27529518686,4363.12731999905
"ogl(plate)",9.64597837837838,2842.83019634052,1787.27510401895,4363.12703001484
"ogl(plate)",9.65622702702703,2842.82985647113,1787.27491376755,4363.12674140892
"ogl(plate)",9.66647567567568,2842.82951820292,1787.27472442728,4363.12645417327
"ogl(plate)",9.67672432432432,2842.82918152664,1787.27453599283,4363.12616829996
"ogl(plate)",9.68697297297297,2842.82884643314,1787.27434845892,4363.12588378108
"ogl(plate)",9.69722162162162,2842.82851291331,1787.27416182028,4363.1256006088
"ogl(plate)",9.70747027027027,2842.8281809581,1787.27397607172,4363.12531877533
"ogl(plate)",9.71771891891892,2842.82785055854,1787.27379120805,4363.12503827293
"ogl(plate)",9.72796756756757,2842.8275217057,1787.27360722413,4363.12475909393
"ogl(plate)",9.73821621621622,2842.82719439073,1787.27342411485,4363.1244812307
"ogl(plate)",9.74846486486486,2842.82686860482,1787.27324187514,4363.12420467566
"ogl(plate)",9.75871351351351,2842.82654433923,1787.27306049996,4363.12392942129
"ogl(plate)",9.76896216216216,2842.82622158529,1787.27287998432,4363.12365546011
"ogl(plate)",9.77921081081081,2842.82590033437,1787.27270032324,4363.12338278469
"ogl(plate)",9.78945945945946,2842.8255805779,1787.27252151178,4363.12311138768
"ogl(plate)",9.79970810810811,2842.82526230738,1787.27234354505,4363.12284126174
"ogl(plate)",9.80995675675676,2842.82494551436,1787.27216641818,4363.1225723996
"ogl(plate)",9.8202054054054,2842.82463019045,1787.27199012633,4363.12230479404
"ogl(plate)",9.83045405405405,2842.8243163273,1787.27181466471,4363.12203843788
"ogl(plate)",9.8407027027027,2842.82400391665,1787.27164002853,4363.121773324
"ogl(plate)",9.85095135135135,2842.82369295026,1787.27146621308,4363.12150944531
"ogl(plate)",9.8612,2842.82338341996,1787.27129321363,4363.12124679479
"ogl(plate)",9.87144864864865,2842.82307531764,1787.27112102552,4363.12098536546
"ogl(plate)",9.8816972972973,2842.82276863524,1787.2709496441,4363.12072515036
"ogl(plate)",9.89194594594595,2842.82246336476,1787.27077906477,4363.12046614262
"ogl(plate)",9.90219459459459,2842.82215949822,1787.27060928295,4363.12020833539
"ogl(plate)",9.91244324324324,2842.82185702775,1787.27044029409,4363.11995172188
"ogl(plate)",9.92269189189189,2842.82155594548,1787.27027209366,4363.11969629532
"ogl(plate)",9.93294054054054,2842.82125624362,1787.27010467719,4363.11944204901
"ogl(plate)",9.94318918918919,2842.82095791443,1787.26993804022,4363.11918897629
"ogl(plate)",9.95343783783784,2842.82066095022,1787.26977217831,4363.11893707054
"ogl(plate)",9.96368648648649,2842.82036534333,1787.26960708708,4363.11868632519
"ogl(plate)",9.97393513513513,2842.82007108619,1787.26944276215,4363.11843673369
"ogl(plate)",9.98418378378378,2842.81977817125,1787.26927919918,4363.11818828958
"ogl(plate)",9.99443243243243,2842.81948659101,1787.26911639387,4363.1179409864
"ogl(plate)",10.0046810810811,2842.81919633804,1787.26895434193,4363.11769481775
"ogl(plate)",10.0149297297297,2842.81890740494,1787.26879303912,4363.11744977727
"ogl(plate)",10.0251783783784,2842.81861978437,1787.2686324812,4363.11720585864
"ogl(plate)",10.035427027027,2842.81833346904,1787.26847266398,4363.1169630556
"ogl(plate)",10.0456756756757,2842.81804845169,1787.26831358329,4363.1167213619
"ogl(plate)",10.0559243243243,2842.81776472512,1787.26815523499,4363.11648077135
"ogl(plate)",10.066172972973,2842.81748228219,1787.26799761497,4363.11624127781
"ogl(plate)",10.0764216216216,2842.81720111578,1787.26784071914,4363.11600287515
"ogl(plate)",10.0866702702703,2842.81692121883,1787.26768454345,4363.11576555732
"ogl(plate)",10.0969189189189,2842.81664258434,1787.26752908385,4363.11552931827
"ogl(plate)",10.1071675675676,2842.81636520533,1787.26737433636,4363.11529415202
"ogl(plate)",10.1174162162162,2842.81608907488,1787.26722029698,4363.11506005261
"ogl(plate)",10.1276648648649,2842.81581418612,1787.26706696176,4363.11482701414
"ogl(plate)",10.1379135135135,2842.81554053221,1787.26691432678,4363.11459503072
"ogl(plate)",10.1481621621622,2842.81526810636,1787.26676238814,4363.11436409652
