"model","value","concentration"
"irgarol",-2.08175032163297,0.124711735403667
"irgarol",-1.85698338124625,0.156142944366571
"irgarol",-1.90017436170651,0.149542542456408
"irgarol",-1.83179537793849,0.160125823177
"irgarol",-2.00706567875049,0.134382417886106
"irgarol",-1.84995035534155,0.15724497249281
"irgarol",-1.91835040275369,0.14684900415241
"irgarol",-1.92312910594688,0.146148930401923
"irgarol",-1.92192464448163,0.146325067210485
"irgarol",-1.99493433066385,0.136022586386509
"irgarol",-2.01535554730831,0.133273010081166
"irgarol",-1.97967747587195,0.138113775153145
"irgarol",-1.88434567778838,0.151928437064336
"irgarol",-2.05132641901019,0.128564260361639
"irgarol",-1.91136125969268,0.147878947870228
"irgarol",-2.08745832198568,0.124001908547224
"irgarol",-1.99308184254824,0.136274800150618
"irgarol",-1.99611000273677,0.135862762399117
"irgarol",-2.12341019694055,0.119622994176932
"irgarol",-2.20482759961504,0.110269534176011
"irgarol",-2.1450689910683,0.117059960673789
"irgarol",-1.99695505637657,0.135747999574438
"irgarol",-1.93711437174715,0.144119224831781
"irgarol",-1.83624728653492,0.159414542102221
"irgarol",-1.99123717874428,0.136526413341371
"irgarol",-2.16459436895777,0.114796490174401
"irgarol",-1.72461993129778,0.178240782643834
"irgarol",-1.89737388905589,0.149961919209139
"irgarol",-2.05712684015876,0.127820692096204
"irgarol",-2.11815333258624,0.120253491799252
"irgarol",-1.92313433471095,0.146148166225645
"irgarol",-1.96066131498074,0.140765299931673
"irgarol",-2.05538643116296,0.128043346076872
"irgarol",-1.98802316461679,0.136965917069887
"irgarol",-2.16657995589219,0.114568777909456
"irgarol",-2.08694785676904,0.124065223366966
"irgarol",-1.90581967770872,0.148700706000623
"irgarol",-2.11684053486709,0.120411463979076
"irgarol",-1.91595624295654,0.14720100533981
"irgarol",-1.89421518020299,0.150436354157407
"irgarol",-1.91480464728003,0.147370619025587
"irgarol",-2.02695194326251,0.131736449985115
"irgarol",-1.84097103628712,0.158663283474301
"irgarol",-1.93779669246888,0.144020922838835
"irgarol",-1.83452961393976,0.15968859939543
"irgarol",-1.94963770274737,0.142325626430295
"irgarol",-2.0669499073324,0.126571247587069
"irgarol",-1.96385870927129,0.140315936544161
"irgarol",-1.80688001910768,0.164165531939166
"irgarol",-2.08391560982404,0.124441990698613
"irgarol",-1.88607718345076,0.151665599733114
"irgarol",-2.30069028914994,0.100189660011926
"irgarol",-1.87509225995815,0.153340818974756
"irgarol",-1.84642071490867,0.157800971366405
"irgarol",-2.00818737258931,0.134231766464099
"irgarol",-1.860164577671,0.155647012237197
"irgarol",-1.94134616357099,0.143510630904111
"irgarol",-1.88207522810707,0.152273774823504
"irgarol",-2.07798341045761,0.125182399351556
"irgarol",-2.11166779689653,0.121035934650044
"irgarol",-2.06415726316187,0.126925210059375
"irgarol",-2.08566423183593,0.124224578835457
"irgarol",-1.86585064668359,0.154764503963213
"irgarol",-1.88748860048958,0.151451687316774
"irgarol",-1.95385681748226,0.141726403267203
"irgarol",-2.05999561556681,0.127454528709462
"irgarol",-2.0438036671763,0.129535064367565
"irgarol",-2.07676197058739,0.125335395543977
"irgarol",-1.90554833571622,0.148741060221125
"irgarol",-1.91928715501013,0.146711507426653
"irgarol",-1.93567620917446,0.144326640820145
"irgarol",-1.80671529918693,0.164192575499822
"irgarol",-1.88392953639963,0.151991673931953
"irgarol",-2.1543193739585,0.115982104194976
"irgarol",-1.91988542456217,0.146623760649556
"irgarol",-1.89296689126177,0.15062425945031
"irgarol",-2.05157667887557,0.128532089912802
"irgarol",-1.98638493133378,0.137190483089409
"irgarol",-2.02743712089707,0.131672549908623
"irgarol",-1.88180020935593,0.152315658726053
"irgarol",-1.86450430278561,0.154973010538029
"irgarol",-1.9451159899798,0.142970639214761
"irgarol",-2.08665593046128,0.124101446556539
"irgarol",-1.86435668274617,0.154995889348601
"irgarol",-1.99005320737081,0.136688152434825
"irgarol",-2.05038186400866,0.128685753746341
"irgarol",-2.01663280893809,0.133102894243447
"irgarol",-1.94666959021786,0.142748692448558
"irgarol",-1.85557508826292,0.156362994290532
"irgarol",-2.02450632866436,0.132059020851541
"irgarol",-1.89108309182194,0.150908272773968
"irgarol",-2.13986346232268,0.117670908437514
"irgarol",-2.11828874121118,0.120237209541688
"irgarol",-1.87522502874584,0.153320461451569
"irgarol",-2.00947568284739,0.13405894564972
"irgarol",-2.04422648689799,0.129480305964982
"irgarol",-1.77604562036938,0.169306326770106
"irgarol",-1.95152962672581,0.142056611722835
"irgarol",-2.06513351624221,0.126801359396713
"irgarol",-1.85379153104753,0.156642125486454
"irgarol",-2.08871860395164,0.123845729613555
"irgarol",-1.98033330214327,0.138023226206403
"irgarol",-2.18451366489706,0.112532448828341
"irgarol",-2.0799003629371,0.124942660498139
"irgarol",-2.09845146590276,0.122646203106051
"irgarol",-1.9729009797516,0.1390528809443
"irgarol",-1.9820451290665,0.137787156444686
"irgarol",-2.1013525607109,0.122290910460995
"irgarol",-1.89383772205804,0.150493148302614
"irgarol",-1.91497925990389,0.147344888501621
"irgarol",-2.1314247131121,0.118668105352807
"irgarol",-2.29922023852465,0.100337052194716
"irgarol",-1.97615826812896,0.138600682481577
"irgarol",-1.90403267541627,0.148966672073347
"irgarol",-2.02191899083417,0.132401144555953
"irgarol",-1.95254032797804,0.141913107459664
"irgarol",-2.1412310978913,0.117510087515017
"irgarol",-1.89146369488838,0.150850847551399
"irgarol",-1.99279531140093,0.136313852720076
"irgarol",-2.11656140771296,0.120445078779526
"irgarol",-1.96753114831383,0.139801579870357
"irgarol",-2.0114772205466,0.133790889967352
"irgarol",-2.10559090544074,0.121773696265416
"irgarol",-1.91101684310935,0.147929888604113
"irgarol",-2.08958155441761,0.123738902983152
"irgarol",-1.83375064075298,0.159813040994635
"irgarol",-2.03124144805872,0.131172576085565
"irgarol",-2.08689142561992,0.124072224707631
"irgarol",-1.90300137782585,0.149120380289143
"irgarol",-1.89729874876512,0.149973187814711
"irgarol",-2.01385858468103,0.133472664196574
"irgarol",-1.90502868772113,0.148818373300909
"irgarol",-2.1153622284078,0.120589600661912
"irgarol",-2.02694108703239,0.131737880154094
"irgarol",-1.96825318715709,0.139700674132656
"irgarol",-1.83379160310725,0.159806494810307
"irgarol",-1.9746863062646,0.138804847625353
"irgarol",-1.98252187923685,0.137721482050763
"irgarol",-1.98691030171112,0.137118426203475
"irgarol",-2.12615861998611,0.119294670975159
"irgarol",-1.88255710140471,0.152200415833773
"irgarol",-2.08022803646707,0.12490172680234
"irgarol",-1.92435881192871,0.1459693206442
"irgarol",-1.86643298743103,0.154674404523131
"irgarol",-2.00482324421582,0.134684099785363
"irgarol",-1.87503322964154,0.153349870999019
"irgarol",-2.02377612299698,0.132155486312523
"irgarol",-2.05193941205464,0.128485475514021
"irgarol",-1.90225165688959,0.149232220879646
"irgarol",-2.10432921235031,0.121927434261279
"irgarol",-2.00966704808737,0.134033293881921
"irgarol",-1.77695554630482,0.169152340620963
"irgarol",-2.07168220264248,0.125973690090164
"irgarol",-2.11154930070139,0.121050277797562
"irgarol",-1.99658685338906,0.135797991596472
"irgarol",-1.83171211229416,0.160139156711945
"irgarol",-2.12412579098898,0.119537423294902
"irgarol",-1.93665526982128,0.144185405436115
"irgarol",-2.05774165568445,0.12774213010324
"irgarol",-2.00814313576609,0.134237704582363
"irgarol",-1.65876416732884,0.190374105322982
"irgarol",-1.9382786755758,0.143951523912883
"irgarol",-2.20943028300721,0.10976316464565
"irgarol",-1.96105032759552,0.140710551103959
"irgarol",-2.14086544904849,0.117553062798987
"irgarol",-2.17627703960773,0.113463164157146
"irgarol",-1.99841935926327,0.135549368850061
"irgarol",-2.01746890075414,0.132991654512672
"irgarol",-2.11674202016169,0.120423326863302
"irgarol",-1.87480379471246,0.153385058852303
"irgarol",-1.9030214092595,0.149117393224057
"irgarol",-2.02135801876119,0.132475438737012
"irgarol",-2.07442270243513,0.125628931839321
"irgarol",-2.02598747140149,0.131863567374915
"irgarol",-1.96169474849083,0.14061990349538
"irgarol",-1.93473602918202,0.144462397648146
"irgarol",-2.12828763366561,0.119040961160428
"irgarol",-1.99914938732808,0.135450450117752
"irgarol",-2.20658646193571,0.110075755712007
"irgarol",-2.06332751836702,0.127030569296351
"irgarol",-1.81265843918351,0.163219650017119
"irgarol",-2.03608452344095,0.130538833282309
"irgarol",-1.88275200388608,0.152170754485691
"irgarol",-1.86297996275174,0.155209422242296
"irgarol",-1.98720751502978,0.137077678836603
"irgarol",-2.11148401919165,0.121058180400395
"irgarol",-1.97166082416228,0.139225435126716
"irgarol",-2.04419445922536,0.129484452984243
"irgarol",-2.04130098314308,0.129859655710263
"irgarol",-2.12195861709937,0.119796762592673
"irgarol",-1.76318934720939,0.171497027101866
"irgarol",-1.99413676420121,0.136131116713893
"irgarol",-1.91541760558652,0.147280314659755
"irgarol",-2.07986889843694,0.124946591818349
"irgarol",-1.93209959793285,0.144843765331576
"irgarol",-1.92852688220745,0.145362176446043
"irgarol",-1.97520608580799,0.138732718452292
"irgarol",-1.9285519199036,0.145358536957599
"irgarol",-2.11288561254533,0.120888624911018
"irgarol",-2.10762307393806,0.121526482870775
"irgarol",-2.0456365237032,0.129297862624161
"irgarol",-1.84733848671149,0.157656212522381
"irgarol",-1.92690622723422,0.145597949381905
"irgarol",-2.05418415715744,0.128197381841483
"irgarol",-1.72486589842413,0.178196946662055
"irgarol",-1.93811080620407,0.143975690993161
"irgarol",-2.10470964949228,0.121881057358969
"irgarol",-1.95012128441288,0.14225681700565
"irgarol",-1.79720900982503,0.16576088020219
"irgarol",-1.97540423245903,0.13870523175203
"irgarol",-2.0823914886116,0.124631799985793
"irgarol",-1.88677921071557,0.151559163711833
"irgarol",-1.86205579198282,0.15535292855535
"irgarol",-2.09452142515218,0.123129156072972
"irgarol",-1.97645914662021,0.138558986790327
"irgarol",-2.12822145670055,0.119048839190624
"irgarol",-1.98386270809842,0.137536944856816
"irgarol",-2.0399954317631,0.130029304881738
"irgarol",-1.94437000773052,0.143077332564509
"irgarol",-1.9854010334281,0.137325530944155
"irgarol",-2.18790072752239,0.112151939145614
"irgarol",-1.8843208824107,0.151932204234017
"irgarol",-2.04518658231796,0.129356052173541
"irgarol",-2.00722805029577,0.134360599776623
"irgarol",-2.07633879616657,0.125388445501295
"irgarol",-2.07008551625247,0.126174991231259
"irgarol",-2.25530751665117,0.104841298333574
"irgarol",-1.98963426622112,0.136745428723414
"irgarol",-1.86408070396701,0.155038670828037
"irgarol",-2.05048773825435,0.128672129960448
"irgarol",-2.02502231772733,0.1319908974181
"irgarol",-2.14690454608044,0.116845287758501
"irgarol",-1.83375666323391,0.159812078526541
"irgarol",-2.22386321620548,0.108190337778056
"irgarol",-2.12838942781487,0.119028844103792
"irgarol",-1.82076553041539,0.16190176275788
"irgarol",-1.90840190429678,0.148317222417761
"irgarol",-1.92825515046032,0.145401681331337
"irgarol",-2.12093958690393,0.119918901332034
"irgarol",-2.05935583149889,0.127536098176955
"irgarol",-2.17299783160031,0.113835844187307
"irgarol",-2.04316558161753,0.129617745197408
"irgarol",-1.8979412703458,0.149876857755401
"irgarol",-2.03502548244203,0.130677152488634
"irgarol",-1.68442180960017,0.185551685149626
"irgarol",-1.81977183798564,0.162062723273273
"irgarol",-2.04443804126142,0.129452916738533
"irgarol",-2.06483302268911,0.126839468113162
"irgarol",-1.82345532097116,0.161466866078147
"irgarol",-2.08088241653328,0.124820020338542
"irgarol",-1.75280493379782,0.173287202001178
"irgarol",-2.01658494027012,0.133109265854197
"irgarol",-1.95816146255319,0.141117632614794
"irgarol",-2.10459069497369,0.121895556523825
"irgarol",-2.12242158804236,0.119741313009292
"irgarol",-2.09772135009918,0.122735781734594
"irgarol",-1.95004054883723,0.142268302655305
"irgarol",-1.84687107623099,0.15772991991289
"irgarol",-2.00290776501735,0.134942331616761
"irgarol",-2.06508581896018,0.126807407621155
"irgarol",-2.05044065946079,0.12867818783169
"irgarol",-1.90776235095384,0.148412109532626
"irgarol",-2.04974920245558,0.128767194034519
"irgarol",-1.90789444527054,0.148392506431185
"irgarol",-2.08397159338543,0.124435024187795
"irgarol",-2.01946799498623,0.132726057228672
"irgarol",-1.80786001058729,0.164004729921793
"irgarol",-2.10949506341358,0.121299199376372
"irgarol",-2.09185342442931,0.123458103371069
"irgarol",-2.03051542340864,0.131267845188892
"irgarol",-2.01384749810379,0.133474143959778
"irgarol",-1.88718402405471,0.15149782295731
"irgarol",-1.77030269397238,0.170281437858872
"irgarol",-1.99760044162453,0.135660418083014
"irgarol",-2.0485210951306,0.128925431114899
"irgarol",-1.81866962400325,0.162241449552097
"irgarol",-1.8418821373216,0.158518791026198
"irgarol",-2.03595492833318,0.130555751572717
"irgarol",-1.84467838362495,0.158076152594235
"irgarol",-2.03989803736612,0.130041969624204
"irgarol",-1.79931606591299,0.165411980435188
"irgarol",-1.94558285754407,0.142903906439565
"irgarol",-1.96140212349456,0.140661058415302
"irgarol",-1.89591605907504,0.150180697623067
"irgarol",-2.23454838275382,0.107040460256762
"irgarol",-1.95852932093553,0.141065730857573
"irgarol",-2.00959882018817,0.134042439003958
"irgarol",-2.05718869046762,0.127812786591401
"irgarol",-2.19497151829352,0.111361733231944
"irgarol",-1.99945988269309,0.135408399909338
"irgarol",-1.93510141968347,0.144409622102658
"irgarol",-2.07729047479727,0.125269172760836
"irgarol",-1.90464087935302,0.148876097503645
"irgarol",-1.79522523706743,0.166090038500298
"irgarol",-1.88676323883269,0.151561584416377
"irgarol",-1.86893644552501,0.154287667924613
"irgarol",-2.12612310261643,0.119298908083334
"irgarol",-1.86239476432038,0.155300277134202
"irgarol",-2.04198151173404,0.129771312565167
"irgarol",-2.08540183963747,0.124257178672585
"irgarol",-1.97675237899057,0.138518362766627
"irgarol",-2.06133068900275,0.127284481092177
"irgarol",-2.07603963611039,0.125425962327184
"irgarol",-1.96731847707845,0.139831314806826
"irgarol",-1.9570659560276,0.141272312613203
"irgarol",-2.16432394943407,0.11482753758432
"irgarol",-2.11996957799864,0.120035280169367
"irgarol",-1.74834582402621,0.174061634012379
"irgarol",-1.96156180963724,0.140638598586767
"irgarol",-2.30258509299405,0.1
"irgarol",-2.0444015848153,0.129457636217844
"irgarol",-1.76204646325865,0.171693140347734
"irgarol",-1.93983610024797,0.143727504749711
"irgarol",-2.09018282587998,0.123664524675021
"irgarol",-1.91588019120978,0.147212200659097
"irgarol",-1.92754607904229,0.145504818069039
"irgarol",-1.69255683574279,0.184048340504887
"irgarol",-1.94792524361665,0.142569562054092
"irgarol",-2.25850816506119,0.104506274631301
"irgarol",-1.93038438052357,0.145092417064428
"irgarol",-1.94533625367614,0.142939151441234
"irgarol",-1.89204224379863,0.150763598199381
"irgarol",-1.98071474381455,0.137970588436082
"irgarol",-1.83479117236223,0.159646836959181
"irgarol",-1.93803506446178,0.143986596375836
"irgarol",-2.1216606000046,0.119832469396179
"irgarol",-1.85048146183348,0.157161480840538
"irgarol",-1.87115621278593,0.153945565045448
"irgarol",-1.90278523006144,0.149152615809662
"irgarol",-1.89293185551849,0.150629536775642
"irgarol",-1.95468740437027,0.141608736048153
"irgarol",-1.98375922671415,0.137551178106683
"irgarol",-1.82777832227289,0.160770351207976
"irgarol",-2.2171345110974,0.10892077334337
"irgarol",-1.9758412086355,0.138644634111029
"irgarol",-1.94610355332847,0.142829516346892
"irgarol",-2.03957256168251,0.130084302011873
"irgarol",-2.01867260187402,0.13283166861612
"irgarol",-2.12363345871679,0.119596289915905
"irgarol",-2.04287015039849,0.129656043982931
"irgarol",-2.15655330789213,0.115723297023413
"irgarol",-1.76237730864336,0.171636345860278
"irgarol",-1.91373337358607,0.147528577886491
"irgarol",-2.25100609853636,0.105293235882767
"irgarol",-1.92822712507931,0.145405756325958
"irgarol",-2.03606637221095,0.130541202744201
"irgarol",-2.06114288486619,0.127308387889075
"irgarol",-1.5722241638405,0.207582969993788
"irgarol",-1.90939807967143,0.14816954602116
"irgarol",-1.80607604352025,0.164297570089756
"irgarol",-2.01926484316747,0.132753023507626
"irgarol",-2.10832063935591,0.12144173975934
"irgarol",-2.11009853619244,0.121226020694344
"irgarol",-1.98317635329543,0.137631376402571
"irgarol",-1.85749823638232,0.156062574061011
"irgarol",-2.02768311790593,0.131640162838922
"irgarol",-2.01874017823155,0.132822692639075
"irgarol",-1.98263964857233,0.137705263638375
"irgarol",-2.03030559291695,0.131295392075378
"irgarol",-1.91902259411884,0.146750326688623
"irgarol",-1.84163206950261,0.158558436431353
"irgarol",-1.92971029703047,0.14519025443932
"irgarol",-2.23391717228748,0.107108046643972
"irgarol",-1.96051636954244,0.140785704698522
"irgarol",-2.11207404397571,0.120986774141449
"irgarol",-1.96019330436268,0.140831195005289
"irgarol",-2.0286938765601,0.131507173626417
"irgarol",-2.00286140562378,0.134948587606433
"irgarol",-2.14389248048947,0.117197764003521
"irgarol",-2.03259786029336,0.130994772613177
"irgarol",-2.06800341716895,0.126437973747688
"irgarol",-1.8226313767866,0.161599960587146
"irgarol",-1.94394777863139,0.143137756733266
"irgarol",-1.94753922547337,0.142624607115237
"irgarol",-2.04829481955118,0.128954607092308
"irgarol",-1.941409355034,0.143501562543911
"irgarol",-2.09962054723721,0.122502903500027
"irgarol",-1.88709086896944,0.151511936407285
"irgarol",-1.86246859065606,0.15528881230702
"irgarol",-2.02455029171304,0.132053215261996
"irgarol",-2.02554724265157,0.131921630287885
"irgarol",-2.15323216876469,0.116108269112195
"irgarol",-2.06575280671113,0.126722856833846
"irgarol",-1.94656805591859,0.142763187072856
"irgarol",-1.89321883930517,0.150586314743101
"irgarol",-2.03651903339422,0.130482125180969
"irgarol",-1.94091761054117,0.143572146000095
"irgarol",-1.99155808494953,0.136482608197196
"irgarol",-1.94393850091592,0.143139084730807
"irgarol",-2.10072357393246,0.122367854022502
"irgarol",-1.91626073604605,0.14715619047417
"irgarol",-1.92283542817855,0.146191857396692
"irgarol",-2.02637732883069,0.131812169403125
"irgarol",-2.09605386966936,0.122940611976424
"irgarol",-1.88028437414914,0.152546719244685
"irgarol",-1.97462420640895,0.138813467654002
"irgarol",-2.07541618618917,0.125504183514478
"irgarol",-2.12630910520976,0.119276720240612
"irgarol",-1.9545488768773,0.141628354110131
"irgarol",-2.01269179547248,0.133628489550787
"irgarol",-2.0676762249058,0.126479350043099
"irgarol",-1.81290445176861,0.16317950086788
"irgarol",-2.01007635508399,0.133978444342871
"irgarol",-1.97802343155457,0.138342410492455
"irgarol",-1.79237491545255,0.166564123853947
"irgarol",-2.0019373917128,0.135073339606064
"irgarol",-1.89727809667396,0.14997628510664
"irgarol",-2.06677240385939,0.126593716417187
"irgarol",-2.08310035176434,0.124543484400653
"irgarol",-1.89835826182533,0.149814373411364
"irgarol",-1.83029226041473,0.160366692089613
"irgarol",-1.95733563190735,0.141234220014574
"irgarol",-1.91840006800675,0.146841711040566
"irgarol",-1.89277145124009,0.150653700335712
"irgarol",-1.94572275957518,0.142883915291234
"irgarol",-2.14559209723071,0.116998741900343
"irgarol",-2.17143882687822,0.114013453216623
"irgarol",-2.08643454445541,0.124128923921554
"irgarol",-2.30258509299405,0.1
"irgarol",-2.03876655689385,0.130189192847804
"irgarol",-1.92265302046857,0.146218526350855
"irgarol",-2.23178823066011,0.107336316323292
"irgarol",-1.96030650199452,0.140815254149777
"irgarol",-2.02300106884953,0.132257953674045
"irgarol",-2.09779281348675,0.122727010933255
"irgarol",-2.1578935575126,0.115568302807168
"irgarol",-2.10459352302935,0.121895211796894
"irgarol",-2.15831696042188,0.115519381209044
"irgarol",-1.91726069785321,0.147009113451966
"irgarol",-1.8774155980473,0.152984969948279
"irgarol",-1.67476478856096,0.187352241690161
"irgarol",-1.83785054630908,0.159159163952912
"irgarol",-1.95048461253742,0.142205140491458
"irgarol",-2.01473804584188,0.133355331774595
"irgarol",-2.28537224414337,0.10173618435804
"irgarol",-2.03699192168634,0.130420436298765
"irgarol",-2.15223908320491,0.116223631830665
"irgarol",-2.14667428430798,0.116872195859397
"irgarol",-2.09581626630229,0.122969826550383
"irgarol",-2.03668059403875,0.130461046107546
"irgarol",-2.04765071416306,0.129037694205115
"irgarol",-1.9101617854673,0.148056431278783
"irgarol",-1.91607524042158,0.147183489835494
"irgarol",-1.96629232249805,0.139974876996901
"irgarol",-2.04331827629507,0.129597954768586
"irgarol",-1.92410903654517,0.146005784740977
"irgarol",-2.01622581744935,0.133157077013747
"irgarol",-1.9303685173135,0.145094718714175
"irgarol",-1.77970361837587,0.168688135924067
"irgarol",-1.83748651095249,0.159217114063221
"irgarol",-1.95163239711569,0.142042013259621
"irgarol",-1.82071008418906,0.161910739848531
"irgarol",-1.97867604632634,0.138252155645832
"irgarol",-2.0532727056321,0.128314280806484
"irgarol",-1.99750969074731,0.135672729943608
"irgarol",-1.72817375045584,0.177608471361189
"irgarol",-1.83926812746406,0.158933702763972
"irgarol",-2.08938185675933,0.123763615819782
"irgarol",-1.73973192342002,0.175567459833167
"irgarol",-1.96815966681828,0.139713739597967
"irgarol",-2.02213115081086,0.13237305731181
"irgarol",-2.03806215982311,0.130280930039799
"irgarol",-1.94139337189289,0.143503856167964
"irgarol",-2.11547960200948,0.12057544745678
"irgarol",-2.10426650159327,0.121935080662739
"irgarol",-2.12868840746429,0.118993262221105
"irgarol",-1.8951586979362,0.150294481729641
"irgarol",-1.92013168818342,0.146587656996987
"irgarol",-1.92201765656513,0.146311457844044
"irgarol",-1.81807694477673,0.162337635189727
"irgarol",-1.97789249669874,0.138360525521946
"irgarol",-2.0138425956189,0.133474798316356
"irgarol",-1.90298332785443,0.149123071932037
"irgarol",-2.19375697784287,0.11149706873019
"irgarol",-2.00727727246234,0.134353986419563
"irgarol",-1.81587137958749,0.162696076564409
"irgarol",-2.00275058952819,0.134963542910646
"irgarol",-2.01469123778146,0.133361574025115
"irgarol",-1.91004523690734,0.148073688048246
"irgarol",-1.89376755542647,0.150503708270378
"irgarol",-2.03466510860651,0.130724253601785
"irgarol",-2.07541142040029,0.125504781642345
"irgarol",-1.74878195820071,0.173985736337304
"irgarol",-2.1123961002896,0.120947815860656
"irgarol",-2.16293615846759,0.114987004831691
"irgarol",-1.96964448955758,0.139506443397561
"irgarol",-2.13506044294959,0.11823744354081
"irgarol",-2.09513561785861,0.12305355426278
"irgarol",-2.10002044939447,0.12245392411878
"irgarol",-1.86738494428421,0.154527231226162
"irgarol",-1.96014814927115,0.140837554394369
"irgarol",-1.89214383185922,0.150748283195756
"irgarol",-1.85834106308508,0.15593109577078
"irgarol",-2.00017601673255,0.135311464058607
"irgarol",-2.24478753752684,0.105950048391719
"irgarol",-1.93486940587215,0.144443131016589
"irgarol",-1.84509859151131,0.158009741702436
"irgarol",-1.80922316836498,0.16378131790613
"irgarol",-2.21706089474927,0.108928791988086
"irgarol",-2.30258509299405,0.1
"irgarol",-2.03068817806677,0.13124517001585
"irgarol",-2.15332835581734,0.116097101537098
"irgarol",-1.78535764796426,0.167737059453265
"irgarol",-2.01462644462561,0.133370215222307
"irgarol",-1.86094776675419,0.155525158919704
"irgarol",-2.09293176116424,0.123325045716351
"irgarol",-2.23618842468741,0.106865053290057
"irgarol",-1.91339367717914,0.147578701327212
"irgarol",-2.00707061912998,0.134381753987604
"irgarol",-2.08996648680926,0.123691281037489
"irgarol",-2.03037467938303,0.131286321654052
"irgarol",-2.0575344689965,0.127768599314028
"irgarol",-2.05773791528978,0.127742607910117
"irgarol",-1.93630489119871,0.144235933771373
"irgarol",-1.96875287840377,0.139630884366756
"irgarol",-1.91146124197764,0.147864163334231
"irgarol",-2.14217071276889,0.117399725145702
"irgarol",-1.98444776896414,0.137456500907387
"irgarol",-2.11400074058134,0.120753893751353
"irgarol",-1.87309553454659,0.153647304366389
"irgarol",-1.943877219339,0.143147856788418
"irgarol",-2.03859718975931,0.130211244485703
"irgarol",-1.90518837307879,0.148794611083033
"irgarol",-1.93799508347322,0.143992353217379
"irgarol",-2.06207520371806,0.127189751191252
"irgarol",-1.93007299840069,0.145137603283993
"irgarol",-1.90256517079205,0.149185441837028
"irgarol",-2.22795998894275,0.10774801322205
"irgarol",-2.03907654191006,0.130148842403088
"irgarol",-1.96126885999318,0.140679804649521
"irgarol",-2.00907126812433,0.134113172025332
"irgarol",-2.18938942365212,0.111985103202689
"irgarol",-2.04662641377264,0.129169935281399
"irgarol",-1.96983691211356,0.139479601793694
"irgarol",-1.93216801362252,0.144833856084453
"irgarol",-2.18837618492961,0.112098628349924
"irgarol",-2.03252426383257,0.131004413719596
"irgarol",-2.02725532357341,0.131696489801834
"irgarol",-2.09410066208632,0.123180975175196
"irgarol",-1.93210865628575,0.144842453291576
"irgarol",-2.04873208015996,0.128898232648366
"irgarol",-2.15287681223379,0.116149536275759
"irgarol",-1.97905833687744,0.138199313254277
"irgarol",-1.78241946465205,0.168230626422229
"irgarol",-2.01585399969288,0.1332065963849
"irgarol",-2.08885038194565,0.123829410547011
"irgarol",-1.88261936573832,0.152190939471329
"irgarol",-2.04982850582974,0.128756982766449
"irgarol",-2.11960148713731,0.120079472191876
"irgarol",-2.11853187785756,0.120207979023438
"irgarol",-1.94937700267876,0.142362735567837
"irgarol",-2.1072790471734,0.121568298425921
"irgarol",-1.92299243035373,0.146168906758783
"irgarol",-1.85802136155102,0.155980955150941
"irgarol",-1.84752407955647,0.157626955372414
"irgarol",-1.91561883664111,0.147250680268495
"irgarol",-1.91736078484424,0.146994400488448
"irgarol",-2.09040547246365,0.123636994255971
"irgarol",-1.87855348016885,0.152810990089166
"irgarol",-1.92759735683723,0.145497357094107
"irgarol",-1.92758863763279,0.145498625720839
"irgarol",-1.89140732531114,0.150859351189573
"irgarol",-2.01096636214218,0.133859255629026
"irgarol",-2.09578923979489,0.122973150040221
"irgarol",-1.99597285519213,0.135881396921198
"irgarol",-1.67236134538962,0.187803073713641
"irgarol",-2.09174726112298,0.123471210787267
"irgarol",-2.09023582441682,0.123657970809828
"irgarol",-2.07517508014472,0.125534446979932
"irgarol",-2.20787534501161,0.109933972324134
"irgarol",-2.13170206461049,0.118635197139758
"irgarol",-2.03627207896066,0.130514352299434
"irgarol",-2.21345988299768,0.10932175295201
"irgarol",-1.99068630915176,0.13660164230983
"irgarol",-1.89966628801797,0.149618540392189
"irgarol",-2.08416610243621,0.124410822803126
"irgarol",-2.1301654469125,0.11881763421541
"irgarol",-2.08003025851788,0.124926432052713
"irgarol",-1.89895334538576,0.149725247861835
"irgarol",-1.95022307961419,0.142242336681352
"irgarol",-1.73215974271246,0.176901934430464
"irgarol",-1.79307462424911,0.166447618236052
"irgarol",-1.8120187717087,0.163324089718264
"irgarol",-1.9888744221244,0.136849373416062
"irgarol",-1.90458905703337,0.148883812808269
"irgarol",-1.76277918763096,0.171567382677723
"irgarol",-1.913345886248,0.147585754419301
"irgarol",-1.87043710469234,0.154056308360679
"irgarol",-1.98981668553039,0.136720485991848
"irgarol",-1.97845936593835,0.138282115422288
"irgarol",-2.16708364415637,0.114511085491298
"irgarol",-2.05697009876889,0.12784072845936
"irgarol",-1.86852059093751,0.154351842501836
"irgarol",-2.12630038627937,0.119277760210566
"irgarol",-1.99171633805783,0.136461011109169
"irgarol",-2.00707338410668,0.134381382425699
"irgarol",-1.90778927775154,0.14840811332358
"irgarol",-2.03358890696022,0.130865014988955
"irgarol",-1.84171034092039,0.158546026323416
"irgarol",-1.77534281314358,0.169425358303145
"irgarol",-2.1091071042427,0.121346267642884
"irgarol",-2.18601597390694,0.112363517242057
"irgarol",-2.19019769496182,0.111894625426877
"irgarol",-2.09921971390908,0.122552016588966
"irgarol",-1.91369483862989,0.147534263003312
"irgarol",-1.98130310680885,0.13788943552357
"irgarol",-1.84909604292226,0.157379366224625
"irgarol",-1.63325328606323,0.195293194897146
"irgarol",-1.93677999360044,0.144167423208878
