"model","value"
"Cu",0.0656214010972628
"Cu",0.0680750383949488
"Cu",0.0703848364109863
"Cu",0.0778928115451243
"Cu",0.0681194895794079
"Cu",0.0701952244448491
"Cu",0.0853588570575278
"Cu",0.0766107586265344
"Cu",0.085155057305871
"Cu",0.0767873874019852
"Cu",0.0694316174528395
"Cu",0.07240077011941
"Cu",0.0760649187021118
"Cu",0.0597136872114355
"Cu",0.0769630544709863
"Cu",0.0846079849908615
"Cu",0.0770409904549726
"Cu",0.0787411325814161
"Cu",0.0796147033711812
"Cu",0.0780673518582382
"Cu",0.0818140568646045
"Cu",0.0703199347923063
"Cu",0.0605323255494099
"Cu",0.0720144811368509
"Cu",0.0862086353086001
"Cu",0.0796548950104053
"Cu",0.070051498077419
"Cu",0.0542623215590419
"Cu",0.0785668645115065
"Cu",0.0761430794992385
"Cu",0.0548718599186073
"Cu",0.0630314899760838
"Cu",0.0770607662316037
"Cu",0.07834059194078
"Cu",0.0830277796296547
"Cu",0.0743570129871924
"Cu",0.0825363780225764
"Cu",0.0710988798854099
"Cu",0.0822052121432808
"Cu",0.0776032427078178
"Cu",0.0683663243676173
"Cu",0.0749094378513742
"Cu",0.0589129082188077
"Cu",0.0724295982449345
"Cu",0.0818918271162622
"Cu",0.0842111597215615
"Cu",0.0545538756205833
"Cu",0.0853237508546161
"Cu",0.0797055638989595
"Cu",0.0788198459859292
"Cu",0.0723838672380151
"Cu",0.08561433769593
"Cu",0.0636295122952854
"Cu",0.0782327445083867
"Cu",0.0707293958484865
"Cu",0.0412852329631299
"Cu",0.0668174643886654
"Cu",0.0622081000710203
"Cu",0.0863994986261601
"Cu",0.0772482096773343
"Cu",0.0800864009857277
"Cu",0.073292668433813
"Cu",0.0780558921088629
"Cu",0.0858500046021804
"Cu",0.0385407000396906
"Cu",0.0756206320992282
"Cu",0.0855617464971144
"Cu",0.0627581689804795
"Cu",0.0965169854289042
"Cu",0.0891618185232559
"Cu",0.069270784116091
"Cu",0.0757962658516625
"Cu",0.0742258781598916
"Cu",0.0809296004331238
"Cu",0.0401546631547618
"Cu",0.0793419208531948
"Cu",0.0595668200694221
"Cu",0.0876488562000168
"Cu",0.0704211052935733
"Cu",0.0782229104486361
"Cu",0.0637694207888164
"Cu",0.076242840637392
"Cu",0.0627392607180171
"Cu",0.0770092289220142
"Cu",0.0783256970316915
"Cu",0.0485929470165505
"Cu",0.0727615474364282
"Cu",0.0757964922020181
"Cu",0.0758010008152743
"Cu",0.0710845915646548
"Cu",0.0635663259227773
"Cu",0.0356847534502505
"Cu",0.0639360604127189
"Cu",0.0672883563792454
"Cu",0.0836778605224957
"Cu",0.0692600867641142
"Cu",0.0617601121295309
"Cu",0.0774970699844495
"Cu",0.0588741084255316
"Cu",0.0659381681941607
"Cu",0.0691667338191767
"Cu",0.0756236227504992
"Cu",0.0649061219866319
"Cu",0.087263943840909
"Cu",0.064321899090554
"Cu",0.0736912977826236
"Cu",0.071606233397362
"Cu",0.079663404545224
"Cu",0.0795811587405984
"Cu",0.0608183501273375
"Cu",0.067288352595605
"Cu",0.0330308277928998
"Cu",0.064885855784545
"Cu",0.0791887960341343
"Cu",0.0796286210861513
"Cu",0.0822847489409817
"Cu",0.0659371753241379
"Cu",0.0731301911068891
"Cu",0.0719659382886137
"Cu",0.0785845343102832
"Cu",0.079295260106765
"Cu",0.0781402662222622
"Cu",0.0859112315177778
"Cu",0.0679396791952203
"Cu",0.0768002892952595
"Cu",0.0856400014945916
"Cu",0.07634309983782
"Cu",0.0767529977901002
"Cu",0.077979022969528
"Cu",0.0693671815286274
"Cu",0.0731214964119357
"Cu",0.0865951924806077
"Cu",0.0733264981853443
"Cu",0.0813929969819668
"Cu",0.0828860254899719
"Cu",0.0672962925164804
"Cu",0.081929431077703
"Cu",0.0734206182049506
