"model","concentration","Estimate","Q2.5","Q97.5"
"nec3param",0.226475584598843,0.646490735,0.62703376175,0.66617284325
"nec3param",0.228297939204816,0.646490735,0.62703376175,0.66617284325
"nec3param",0.230134957538519,0.646490735,0.62703376175,0.66617284325
"nec3param",0.231986757592854,0.646490735,0.62703376175,0.66617284325
"nec3param",0.233853458310165,0.646490735,0.62703376175,0.66617284325
"nec3param",0.235735179589874,0.646490735,0.62703376175,0.66617284325
"nec3param",0.237632042296185,0.646490735,0.62703376175,0.66617284325
"nec3param",0.239544168265845,0.646490735,0.62703376175,0.66617284325
"nec3param",0.241471680315969,0.646490735,0.62703376175,0.66617284325
"nec3param",0.243414702251933,0.646490735,0.62703376175,0.66617284325
"nec3param",0.245373358875322,0.646490735,0.62703376175,0.66617284325
"nec3param",0.247347775991947,0.646490735,0.62703376175,0.66617284325
"nec3param",0.249338080419926,0.646490735,0.62703376175,0.66617284325
"nec3param",0.251344399997829,0.646490735,0.62703376175,0.66617284325
"nec3param",0.253366863592891,0.646490735,0.62703376175,0.66617284325
"nec3param",0.255405601109287,0.646490735,0.62703376175,0.66617284325
"nec3param",0.257460743496478,0.646490735,0.62703376175,0.66617284325
"nec3param",0.259532422757618,0.646490735,0.62703376175,0.66617284325
"nec3param",0.261620771958038,0.646490735,0.62703376175,0.66617284325
"nec3param",0.26372592523379,0.646490735,0.62703376175,0.66617284325
"nec3param",0.265848017800261,0.646490735,0.62703376175,0.66617284325
"nec3param",0.267987185960861,0.646490735,0.62703376175,0.66617284325
"nec3param",0.270143567115777,0.646490735,0.62703376175,0.66617284325
"nec3param",0.272317299770797,0.646490735,0.62703376175,0.66617284325
"nec3param",0.27450852354621,0.646490735,0.62703376175,0.66617284325
"nec3param",0.276717379185768,0.646490735,0.62703376175,0.66617284325
"nec3param",0.278944008565731,0.646490735,0.62703376175,0.66617284325
"nec3param",0.281188554703977,0.646490735,0.62703376175,0.66617284325
"nec3param",0.28345116176919,0.646490735,0.62703376175,0.66617284325
"nec3param",0.28573197509012,0.646490735,0.62703376175,0.66617284325
